date,ticker,priority,signal_role,rank_eligible,score_mode,universe,rotation_group,level,exposure,sector,industry_theme,primary_benchmark,parent_benchmark,paired_ticker,pair_type,data_status,bars_available,close,volume,dollar_volume,relative_dollar_volume,return_20,return_63,rs20,rs63,parent_rs20,parent_rs63,pair_spread_20,pair_spread_63,signal_rs20,signal_rs63,pair_signal_raw,pair_signal_confirmed,pair_signal,cmf20,obv_change_20,sma50,sma200,position_52w,trend_score,rotation_score,group_rank,group_size,group_percentile,score_change_5,score_change_10,score_change_20,score_change_63,rank_change_5,rank_change_20,rs20_change_5,rs63_change_20,days_leader_zone_20,leader_zone_streak,days_top_quartile_20,top_quartile_streak,consecutive_improving_days,rotation_state_raw,rotation_state_confirmed,rotation_state,confirmed_state_age,pending_rotation_state,pending_state_days,state_confirmation_bars,confirmed_pair_signal_age,pending_pair_signal,pending_pair_signal_days,pair_confirmation_bars,score_formula_version
2026-08-12,ILF,CORE,SIGNAL,True,CROSS_SECTIONAL,EX_US,EXUS_REGION,region,Latin America large caps,,,ACWX,EEM,,,READY,502,33.584999,4445421.000000,149299460.215096,1.809264,-0.031016,-0.054656,-0.060911,-0.106476,-0.044044,-0.069083,,,-0.060911,-0.106476,,,,-0.326880,-18285706.000000,34.141578,33.380516,0.892742,0.500000,33.750000,8.000000,8.000000,12.500000,-17.500000,-20.625000,-21.875000,1.250000,-2.000000,-3.000000,-0.080429,0.008338,3,0,3,0,2,WEAKENING,WEAKENING,WEAKENING,4,,0,3,0,,0,3,v1.1
2026-08-12,EZU,EXTENDED,CONFIRMATION,False,REFERENCE,EX_US,EXUS_REGION,region,Eurozone broad,,,ACWX,VEA,,,READY,502,71.644997,346507.000000,24825492.851799,0.474549,0.041957,0.092075,0.012062,0.040256,0.007647,0.039689,,,0.012062,0.040256,,,,0.045002,-255249.000000,68.794472,65.020801,1.000000,1.000000,,,,,,,,,,,-0.002744,0.042530,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,IEUR,EXTENDED,CONFIRMATION,False,REFERENCE,EX_US,EXUS_REGION,region,Developed Europe,,,ACWX,VEA,,,READY,502,78.055000,692622.000000,54062610.421371,0.817911,0.033020,0.072464,0.003125,0.020645,-0.001291,0.020078,,,0.003125,0.020645,,,,0.139819,4681436.000000,75.284131,71.767729,0.996362,1.000000,,,,,,,,,,,-0.010019,0.033200,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,CORO,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,EX_US,EXUS_THEME_ACTIVE,active,Active non-U.S. country rotation,,Active non-U.S. country rotation,ACWX,ACWX,,,READY,420,37.110001,796821.000000,29570027.796341,1.117650,0.033705,0.054942,0.003809,0.003123,0.003809,0.003123,,,0.003809,0.003123,,,,-0.245407,-975963.000000,35.962963,33.293867,1.000000,1.000000,,,,,,,,,,,0.010689,-0.006952,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,CQQQ,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,EX_US,EXUS_THEME_ACTIVE,theme,China technology,,China technology,ACWX,MCHI,,,READY,502,51.895000,738333.000000,38315791.372982,0.798078,-0.035230,-0.032892,-0.065125,-0.084712,-0.052312,0.014694,,,-0.065125,-0.084712,,,,0.062888,-897339.000000,52.798700,52.226932,0.877144,0.000000,,,,,,,,,,,0.011780,-0.144770,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,KBA,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,EX_US,EXUS_THEME_ACTIVE,theme,China A-shares,,China A-shares,ACWX,MCHI,,,READY,502,33.681999,10715.000000,360902.621498,0.484665,-0.007602,-0.029337,-0.037497,-0.081157,-0.024684,0.018249,,,-0.037497,-0.081157,,,,-0.069730,-26548.000000,33.690840,31.761688,0.951469,0.500000,,,,,,,,,,,-0.022581,-0.089976,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,KWEB,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,EX_US,EXUS_THEME_ACTIVE,theme,China internet,,China internet,ACWX,MCHI,,,READY,502,27.575001,27940212.000000,770451367.216690,1.399895,0.021296,-0.054031,-0.008599,-0.105850,0.004214,-0.006445,,,-0.008599,-0.105850,,,,0.177150,89769488.000000,26.569500,31.049612,0.681299,0.000000,,,,,,,,,,,-0.062555,0.010976,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,ACWI,CORE,BENCHMARK,False,REFERENCE,GLOBAL_INCL_US,GLOBAL_BROAD,broad,"All-country world, large/mid",,,,,,,READY,502,161.615005,978966.000000,158215595.467621,0.388171,0.025997,0.051827,,,,,,,,,,,,0.011340,-8514721.000000,156.510898,146.895661,1.000000,1.000000,,,,,,,,,,,,,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,IOO,EXTENDED,CONFIRMATION,False,REFERENCE,GLOBAL_INCL_US,GLOBAL_BROAD,broad,Global mega caps,,,ACWI,,,,READY,502,145.240005,52972.000000,7693653.570984,0.164757,0.032267,0.046379,0.006271,-0.005447,,,,,0.006271,-0.005447,,,,-0.030478,1251466.000000,139.217523,130.591202,0.993502,1.000000,,,,,,,,,,,-0.012678,-0.021313,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,SPGM,EXTENDED,CONFIRMATION,False,REFERENCE,GLOBAL_INCL_US,GLOBAL_BROAD,broad,Global all-cap,,,ACWI,,,,READY,502,88.245003,53848.000000,4751816.907898,0.564606,0.028616,0.051064,0.002620,-0.000763,,,,,0.002620,-0.000763,,,,-0.228470,-52690.000000,85.409300,79.976948,1.000000,1.000000,,,,,,,,,,,0.002936,0.002317,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,URTH,CORE,CONFIRMATION,False,REFERENCE,GLOBAL_INCL_US,GLOBAL_BROAD,broad,"Developed world, large/mid",,,ACWI,,,,READY,502,210.362503,180481.000000,37966434.913284,0.411203,0.027411,0.055837,0.001415,0.004010,,,,,0.001415,0.004010,,,,0.014880,-170002.000000,203.005699,191.194138,0.999489,1.000000,,,,,,,,,,,-0.002991,0.000916,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,VT,CORE,CONFIRMATION,False,REFERENCE,GLOBAL_INCL_US,GLOBAL_BROAD,broad,"Total world, all-cap",,,ACWI,,,,READY,502,161.505005,1969074.000000,318015305.984619,0.767852,0.026798,0.050136,0.000801,-0.001691,,,,,0.000801,-0.001691,,,,-0.079831,-7640726.000000,156.431700,146.864130,1.000000,1.000000,,,,,,,,,,,0.002324,0.002791,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,REET,CORE,SIGNAL,True,PAIR,GLOBAL_INCL_US,GLOBAL_REAL_ESTATE,sector,Global REITs,Real Estate,,ACWI,,XLRE,GLOBAL_VS_US_SECTOR,READY,502,27.865000,2224102.000000,61974601.720943,0.769296,-0.002684,0.024537,-0.028681,-0.027290,,,-0.000216,0.018716,-0.000216,0.018716,PAIR_MIXED,PAIR_LEADING,PAIR_LEADING,-0.067380,-2537100.000000,27.871616,26.206574,0.964521,0.500000,45.133923,,,,-11.610638,-2.667334,-23.038671,-5.223319,,,-0.000243,0.005770,0,0,0,0,1,WEAKENING,WEAKENING,WEAKENING,11,,0,3,31,PAIR_MIXED,1,3,v1.1
2026-08-12,RWO,EXTENDED,CONFIRMATION,False,REFERENCE,GLOBAL_INCL_US,GLOBAL_REAL_ESTATE,sector,Global Real Estate,Real Estate,,ACWI,,XLRE,GLOBAL_VS_US_SECTOR,READY,502,50.150002,40484.000000,2030272.661774,0.207207,-0.006143,0.021024,-0.032140,-0.030803,,,-0.003675,0.015203,-0.032140,-0.030803,,,,-0.198079,-2945224.000000,50.131744,47.335830,0.964052,1.000000,,,,,,,,,,,-0.025480,-0.003480,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,IXJ,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Health Care,Health Care,,ACWI,,XLV,GLOBAL_VS_US_SECTOR,READY,502,103.269997,88945.000000,9185349.851418,0.647934,0.054529,0.124266,0.028532,0.072440,,,-0.009752,-0.035884,0.028532,0.072440,,,,0.153899,136248.000000,98.268626,95.793410,0.997681,1.000000,81.500000,1.000000,10.000000,100.000000,21.500000,0.000000,1.000000,49.500000,5.000000,1.000000,0.049759,0.107586,14,3,14,3,3,ACCELERATING,WEAKENING,WEAKENING,7,ACCELERATING,2,3,0,,0,3,v1.1
2026-08-12,IXG,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Financials,Financials,,ACWI,,XLF,GLOBAL_VS_US_SECTOR,READY,502,134.210007,141034.000000,18928174.086884,2.304480,0.020376,0.124996,-0.005621,0.073170,,,-0.003935,-0.002145,-0.005621,0.073170,,,,0.194089,169700.000000,127.951200,119.605384,0.996067,1.000000,79.000000,2.000000,10.000000,90.000000,-0.500000,-8.000000,-12.000000,39.000000,0.000000,-1.000000,-0.032071,0.046522,20,47,20,47,1,WEAKENING,PERSISTENT_LEADER,PERSISTENT_LEADER,27,WEAKENING,1,3,0,,0,3,v1.1
2026-08-12,IXC,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Energy,Energy,,ACWI,,XLE,GLOBAL_VS_US_SECTOR,READY,502,56.029999,371563.000000,20818674.436432,0.492002,0.067848,0.035731,0.041852,-0.016095,,,-0.011532,-0.031227,0.041852,-0.016095,,,,0.188470,1287222.000000,52.781976,49.236632,0.974754,1.000000,71.000000,3.000000,10.000000,80.000000,16.000000,-1.000000,5.500000,0.000000,4.000000,1.000000,0.032672,0.067872,13,1,13,1,0,NEUTRAL,EMERGING,EMERGING,19,NEUTRAL,1,3,0,,0,3,v1.1
2026-08-12,RXI,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Consumer Discretionary,Consumer Discretionary,,ACWI,,XLY,GLOBAL_VS_US_SECTOR,READY,502,203.479996,29299.000000,5961760.394821,1.756207,0.033156,0.037193,0.007159,-0.014634,,,0.024822,0.037869,0.007159,-0.014634,,,,0.139450,108834.000000,196.124230,199.038214,0.958175,0.750000,66.000000,4.000000,10.000000,70.000000,3.000000,22.000000,41.500000,46.500000,1.000000,5.000000,-0.013868,0.059477,0,0,0,0,1,EMERGING,NEUTRAL,NEUTRAL,27,EMERGING,1,3,0,,0,3,v1.1
2026-08-12,MXI,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Materials,Materials,,ACWI,,XLB,GLOBAL_VS_US_SECTOR,READY,502,112.970001,6191.000000,699397.277557,0.441333,0.063648,-0.000566,0.037651,-0.052393,,,0.021964,-0.013257,0.037651,-0.052393,,,,0.274879,94206.000000,107.874363,103.917658,0.979195,1.000000,65.500000,5.000000,10.000000,60.000000,-22.000000,26.500000,41.500000,-9.000000,-4.000000,5.000000,-0.009507,0.071709,5,0,5,0,0,EMERGING,EMERGING,EMERGING,4,,0,3,0,,0,3,v1.1
2026-08-12,EXI,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Industrials,Industrials,,ACWI,,XLI,GLOBAL_VS_US_SECTOR,READY,502,206.979996,16736.000000,3464017.208496,0.555281,0.054138,0.060163,0.028141,0.008337,,,0.021149,-0.009281,0.028141,0.008337,,,,0.025523,-39194.000000,197.554697,187.321487,1.000000,1.000000,65.000000,6.000000,10.000000,45.000000,-4.000000,21.000000,10.000000,15.000000,-3.000000,1.000000,0.012114,0.069312,3,0,3,0,1,NEUTRAL,NEUTRAL,NEUTRAL,5,,0,3,0,,0,3,v1.1
2026-08-12,IXN,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Technology,Technology,,ACWI,,XLK,GLOBAL_VS_US_SECTOR,READY,502,142.149994,189854.000000,26987744.941223,0.579904,0.031717,0.083106,0.005720,0.031279,,,-0.007384,0.004881,0.005720,0.031279,,,,0.053081,355399.000000,138.432738,117.267987,0.950448,1.000000,65.000000,6.000000,10.000000,45.000000,-3.500000,22.000000,-8.000000,-33.000000,-2.000000,-3.000000,0.018292,-0.129269,3,0,3,0,1,WEAKENING,WEAKENING,WEAKENING,32,,0,3,0,,0,3,v1.1
2026-08-12,KXI,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Consumer Staples,Consumer Staples,,ACWI,,XLP,GLOBAL_VS_US_SECTOR,READY,502,68.749001,61726.000000,4243600.807907,0.530162,0.013848,0.012655,-0.012149,-0.039171,,,-0.004962,-0.001438,-0.012149,-0.039171,,,,0.266776,-242464.000000,68.251017,66.845530,0.945751,1.000000,52.500000,8.000000,10.000000,30.000000,8.000000,-31.000000,-7.500000,-12.500000,0.000000,-3.000000,0.007889,0.012276,3,0,3,0,0,NEUTRAL,WEAKENING,WEAKENING,7,NEUTRAL,2,3,0,,0,3,v1.1
2026-08-12,JXI,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Utilities,Utilities,,ACWI,,XLU,GLOBAL_VS_US_SECTOR,READY,502,82.870003,6901.000000,571885.888954,0.439064,-0.026090,-0.021449,-0.052087,-0.073276,,,0.007634,0.005459,-0.052087,-0.073276,,,,-0.176412,-8535.000000,84.053264,82.495576,0.939474,0.500000,21.500000,9.000000,10.000000,20.000000,-4.500000,-7.000000,-22.500000,-21.500000,0.000000,-1.000000,0.004017,0.021834,0,0,0,0,0,ROTATION_OUT,WEAKENING,WEAKENING,12,ROTATION_OUT,1,3,0,,0,3,v1.1
2026-08-12,IXP,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,GLOBAL_SECTOR,sector,Global Communication Services,Communication Services,,ACWI,,XLC,GLOBAL_VS_US_SECTOR,READY,502,115.794998,11382.000000,1317978.669159,0.302682,-0.036327,-0.052967,-0.062323,-0.104794,,,-0.008985,-0.007282,-0.062323,-0.104794,,,,-0.068892,259060.000000,116.495310,118.975059,0.921581,0.000000,10.500000,10.000000,10.000000,10.000000,-14.000000,-22.000000,-47.000000,-61.500000,0.000000,-4.000000,-0.049228,-0.033146,0,0,0,0,0,ROTATION_OUT,ROTATION_OUT,ROTATION_OUT,4,,0,3,0,,0,3,v1.1
2026-08-12,CARZ,DIAGNOSTIC,CONFIRMATION,False,REFERENCE,GLOBAL_INCL_US,GLOBAL_THEME,theme,Future vehicles & enabling technology,Consumer Discretionary,Future vehicles & enabling technology,ACWI,XLY,,,READY,502,108.769501,1335.000000,145207.283478,0.274577,0.009368,-0.035133,-0.016629,-0.086959,0.001035,-0.034457,,,-0.016629,-0.086959,,,,0.242418,-21495.000000,110.137134,92.645122,0.883084,0.500000,,,,,,,,,,,0.036639,-0.186421,0,0,0,0,0,REFERENCE,REFERENCE,REFERENCE,1,,0,3,0,,0,3,v1.1
2026-08-12,SKYY,EXTENDED,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,US_INDUSTRY_THEME,theme,Cloud Computing,Information Technology,Cloud Computing,SPY,XLK,,,READY,502,162.500000,196979.000000,32009087.500000,0.710396,0.185872,0.293893,0.162409,0.244677,0.146771,0.215668,,,0.162409,0.244677,,,,0.299742,3185219.000000,139.620350,127.495988,1.000000,1.000000,95.370370,1.000000,27.000000,100.000000,9.814815,26.111111,36.666667,6.388889,0.000000,13.000000,0.089764,0.080674,13,10,13,10,1,PERSISTENT_LEADER,PERSISTENT_LEADER,PERSISTENT_LEADER,4,,0,3,0,,0,3,v1.1
2026-08-12,IHI,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Medical Devices,Health Care,Medical Devices,SPY,XLV,,,READY,502,56.049999,2273558.000000,127432924.165413,0.833699,0.124148,0.152664,0.100685,0.103449,0.059867,-0.007486,,,0.100685,0.103449,,,,0.231333,10894311.000000,51.097915,56.010460,0.872262,0.750000,87.685185,2.000000,27.000000,96.296296,40.462963,38.981481,64.722222,66.944444,16.000000,23.000000,0.085415,0.274376,4,4,4,4,6,EMERGING,EMERGING,EMERGING,2,,0,3,0,,0,3,v1.1
2026-08-12,IGV,CORE,SIGNAL,True,CROSS_SECTIONAL,NORTH_AMERICA,US_INDUSTRY_THEME,industry,Software,Information Technology,Software,SPY,XLK,,,READY,502,103.139999,13101402.000000,1351278594.283539,1.061772,0.097935,0.153392,0.074472,0.104176,0.058834,0.075167,,,0.074472,0.104176,,,,0.123515,57609998.000000,93.743165,94.246915,0.875790,0.750000,86.203704,3.000000,27.000000,92.592593,13.888889,39.166667,38.425926,20.833333,3.000000,15.000000,0.011713,0.011724,8,8,8,8,3,PERSISTENT_LEADER,PERSISTENT_LEADER,PERSISTENT_LEADER,2,,0,3,0,,0,3,v1.1
2026-08-12,CIBR,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,US_INDUSTRY_THEME,theme,Cybersecurity,Information Technology,Cybersecurity,SPY,XLK,,,READY,502,100.330002,1048851.000000,105231222.750504,0.815189,0.077774,0.341746,0.054311,0.292530,0.038673,0.263521,,,0.054311,0.292530,,,,0.000189,542312.000000,90.304893,75.511530,0.997316,1.000000,82.777778,4.000000,27.000000,88.888889,2.222222,23.333333,-11.851852,1.018519,-2.000000,-3.000000,0.022555,-0.101603,15,4,15,4,1,REACCELERATING,NEUTRAL,NEUTRAL,6,REACCELERATING,1,3,0,,0,3,v1.1
2026-08-12,IYZ,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Telecommunications,Communication Services,Telecommunications,SPY,XLC,,,READY,502,44.685001,856098.000000,38254740.305672,0.890578,0.101973,0.073822,0.078510,0.024606,0.129315,0.119508,,,0.078510,0.024606,,,,0.205284,5977755.000000,41.960956,38.314167,0.975904,1.000000,79.074074,5.000000,27.000000,85.185185,12.777778,52.592593,45.925926,21.666667,4.000000,17.000000,0.063182,0.122033,3,2,3,2,2,EMERGING,EMERGING,EMERGING,5,,0,3,0,,0,3,v1.1
2026-08-12,XPH,EXTENDED,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Pharmaceuticals,Health Care,Pharmaceuticals,SPY,XLV,,,READY,502,69.940002,75971.000000,5313411.925476,0.786819,0.029135,0.202261,0.005672,0.153045,-0.035146,0.042111,,,0.005672,0.153045,,,,0.071156,592602.000000,65.469852,57.829483,0.991775,1.000000,77.407407,6.000000,27.000000,81.481481,12.592593,-0.925926,1.851852,24.814815,5.000000,1.000000,0.029459,0.054940,17,4,17,4,0,ACCELERATING,PERSISTENT_LEADER,PERSISTENT_LEADER,31,ACCELERATING,2,3,0,,0,3,v1.1
2026-08-12,XBI,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Biotechnology,Health Care,Biotechnology,SPY,XLV,,,READY,502,158.835007,5310343.000000,843468366.057938,0.695606,0.016739,0.178496,-0.006724,0.129280,-0.047542,0.018346,,,-0.006724,0.129280,,,,0.020409,44367943.000000,148.768233,130.727428,0.966855,1.000000,65.555556,7.000000,27.000000,77.777778,19.444444,10.740741,-11.851852,12.777778,13.000000,-3.000000,0.087113,0.066806,5,1,5,1,1,REACCELERATING,REACCELERATING,REACCELERATING,2,,0,3,0,,0,3,v1.1
2026-08-12,KIE,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Insurance,Financials,Insurance,SPY,XLF,,,READY,502,63.665001,665759.000000,42385547.344521,0.622034,0.024706,0.131592,0.001243,0.082376,0.000396,0.004450,,,0.001243,0.082376,,,,0.103810,1679627.000000,61.631612,58.369717,0.958089,1.000000,64.444444,8.000000,27.000000,74.074074,7.407407,-14.444444,-16.111111,18.148148,8.000000,-5.000000,0.013675,0.074185,9,0,9,0,1,REACCELERATING,WEAKENING,WEAKENING,7,REACCELERATING,1,3,0,,0,3,v1.1
2026-08-12,KRE,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Regional Banks,Financials,Regional Banks,SPY,XLF,,,READY,502,77.330002,6658343.000000,514889676.381790,0.550383,0.020454,0.140001,-0.003009,0.090785,-0.003856,0.012859,,,-0.003009,0.090785,,,,0.115179,-17542270.000000,74.332534,67.981066,0.992428,1.000000,63.703704,9.000000,27.000000,70.370370,-1.851852,-8.148148,-12.962963,21.851852,1.000000,-4.000000,-0.024829,0.080426,9,0,9,0,2,WEAKENING,WEAKENING,WEAKENING,23,,0,3,0,,0,3,v1.1
2026-08-12,XOP,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Oil & Gas Exploration & Production,Energy,Oil & Gas Exploration & Production,SPY,XLE,,,READY,502,178.380005,1992732.000000,355463543.890137,0.672602,0.082009,0.056052,0.058546,0.006836,0.002628,-0.010907,,,0.058546,0.006836,,,,0.020598,274432.000000,164.843344,152.461891,0.952568,1.000000,63.703704,10.000000,27.000000,66.666667,18.888889,-12.037037,4.814815,-6.851852,11.000000,3.000000,0.071512,0.082782,8,0,8,0,0,ACCELERATING,NEUTRAL,NEUTRAL,4,ACCELERATING,1,3,0,,0,3,v1.1
2026-08-12,XME,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Metals & Mining,Materials,Metals & Mining,SPY,XLB,,,READY,502,116.680000,1153726.000000,134616750.032089,0.595297,0.130620,-0.055341,0.107157,-0.104557,0.088937,-0.068032,,,0.107157,-0.104557,,,,0.186294,2794171.000000,109.602022,110.621223,0.879017,0.750000,61.018519,11.000000,27.000000,62.962963,-13.796296,37.500000,55.648148,-3.796296,-8.000000,16.000000,0.041977,0.089165,4,0,4,0,1,EMERGING,EMERGING,EMERGING,4,,0,3,0,,0,3,v1.1
2026-08-12,IYG,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Financial Services,Financials,Financial Services,SPY,XLF,,,READY,502,97.800003,37428.000000,3660458.514221,0.523049,0.023120,0.125315,-0.000343,0.076100,-0.001191,-0.001826,,,-0.000343,0.076100,,,,0.106527,348066.000000,92.878779,88.943634,1.000000,1.000000,59.259259,12.000000,27.000000,59.259259,-8.888889,-5.740741,-10.925926,28.888889,-4.000000,-3.000000,-0.026778,0.068685,6,0,6,0,0,WEAKENING,NEUTRAL,NEUTRAL,3,WEAKENING,1,3,0,,0,3,v1.1
2026-08-12,ITA,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Aerospace & Defense,Industrials,Aerospace & Defense,SPY,XLI,,,READY,502,251.789993,293498.000000,73899859.449493,0.460900,0.065011,0.117915,0.041549,0.068699,0.032022,0.048470,,,0.041549,0.068699,,,,-0.009806,4330840.000000,238.788405,227.126231,0.998058,1.000000,57.592593,13.000000,27.000000,55.555556,-16.111111,2.407407,19.814815,33.703704,-9.000000,8.000000,0.021479,0.153491,4,0,4,0,0,NEUTRAL,WEAKENING,WEAKENING,21,NEUTRAL,1,3,0,,0,3,v1.1
2026-08-12,FDN,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Internet,Communication Services,Internet,SPY,XLC,,,READY,502,291.399994,177899.000000,51839767.514191,0.448569,0.050999,0.108406,0.027536,0.059190,0.078341,0.154092,,,0.027536,0.059190,,,,0.049659,1125870.000000,271.619801,262.992100,0.994132,1.000000,56.666667,14.000000,27.000000,51.851852,-12.592593,2.777778,2.222222,-7.222222,-7.000000,1.000000,-0.000460,0.054344,5,0,5,0,0,NEUTRAL,NEUTRAL,NEUTRAL,19,,0,3,0,,0,3,v1.1
2026-08-12,KBE,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Banks,Financials,Banks,SPY,XLF,,,READY,502,70.974998,714633.000000,50721076.084557,0.538640,0.019902,0.138057,-0.003561,0.088841,-0.004408,0.010916,,,-0.003561,0.088841,,,,-0.119922,-7237599.000000,68.034650,62.685647,0.995442,1.000000,52.407407,15.000000,27.000000,48.148148,-20.555556,-10.000000,-23.148148,5.740741,-10.000000,-9.000000,-0.027388,0.074143,4,0,4,0,2,WEAKENING,WEAKENING,WEAKENING,22,,0,3,0,,0,3,v1.1
2026-08-12,PEJ,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Leisure & Entertainment,Consumer Discretionary,Leisure & Entertainment,SPY,XLY,,,READY,502,68.523598,18532.000000,1269879.312897,0.176241,0.041867,0.166160,0.018404,0.116944,0.033534,0.166836,,,0.018404,0.116944,,,,-0.297772,-1088602.000000,65.788173,61.377509,1.000000,1.000000,52.037037,16.000000,27.000000,44.444444,-7.407407,-10.555556,1.851852,25.185185,-2.000000,1.000000,0.020586,0.151713,0,0,0,0,1,NEUTRAL,NEUTRAL,NEUTRAL,10,,0,3,0,,0,3,v1.1
2026-08-12,OIH,CORE,SIGNAL,True,CROSS_SECTIONAL,GLOBAL_INCL_US,US_INDUSTRY_THEME,industry,Oil Services,Energy,Oil Services,SPY,XLE,,,READY,502,413.494995,123388.000000,51020320.457520,0.544988,0.082278,-0.054307,0.058815,-0.103523,0.002897,-0.121265,,,0.058815,-0.103523,,,,-0.039576,304922.000000,391.314899,365.614802,0.910942,1.000000,51.851852,17.000000,27.000000,40.740741,30.555556,28.703704,35.370370,-20.555556,8.000000,9.000000,0.072400,0.037669,0,0,0,0,0,NEUTRAL,NEUTRAL,NEUTRAL,15,,0,3,0,,0,3,v1.1
2026-08-12,XRT,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,industry,Retail,Consumer Discretionary,Retail,SPY,XLY,,,READY,502,88.879997,3242918.000000,288230542.933060,0.707578,-0.002469,0.103739,-0.025932,0.054524,-0.010802,0.104415,,,-0.025932,0.054524,,,,-0.122171,-18684150.000000,87.794103,85.016557,0.962426,1.000000,49.629630,18.000000,27.000000,37.037037,-12.592593,-25.740741,-17.962963,24.814815,-6.000000,-8.000000,-0.056235,0.076520,5,0,5,0,0,WEAKENING,NEUTRAL,NEUTRAL,5,WEAKENING,1,3,0,,0,3,v1.1
2026-08-12,PAVE,CORE,SIGNAL,True,CROSS_SECTIONAL,US,US_INDUSTRY_THEME,theme,U.S. infrastructure,Industrials,U.S. infrastructure,SPY,XLI,,,READY,502,58.575001,1002067.000000,58696075.289516,0.641281,0.034163,0.038176,0.010700,-0.011040,0.001174,-0.031268,,,0.010700,-0.011040,,,,-0.161107,1350978.000000,57.399455,53.008925,0.978125,1.000000,47.777778,19.000000,27.000000,33.333333,6.851852,8.888889,17.962963,-6.851852,3.000000,4.000000,-0.003153,0.047038,0,0,0,0,0,NEUTRAL,NEUTRAL,NEUTRAL,5,,0,3,0,,0,3,v1.1
