prediction_id,captured_at_utc,market_date,ticker,rotation_group,primary_benchmark,exposure,patch6_rotation_score,patch6_group_percentile,patch6_raw_state,patch6_confirmed_state,patch6_top20,shadow_feature_complete,universal_path_success_probability,universal_peer_rank,universal_peer_size,universal_peer_percentile,universal_low_trust,universal_veto_on_patch6,challenger_path_success_probability,challenger_model_used,challenger_peer_rank,challenger_peer_size,challenger_peer_percentile,challenger_low_trust,challenger_veto_on_patch6,model_version,target_version,feature_version,feature_rel_ret_21,feature_rel_ret_63,feature_rel_ret_126,feature_rel_vs_ema21,feature_rel_vs_ema63,feature_ema21_vs_ema63,feature_ema63_vs_ema126,feature_ema63_slope21,feature_ema126_slope21,feature_dist_low126,feature_drawdown_high126,feature_bars_since_low126,feature_bars_since_high126,feature_rel_vol21,feature_rel_vol63
PATH_RISK_V1_2026-08-12|2026-08-12|GREK,2026-08-12T15:52:35.213003+00:00,2026-08-12,GREK,EXUS_COUNTRY,ACWX,Greece,73.7804878049,86.5853658537,NEUTRAL,WEAKENING,True,True,0.5331477583,29.0000000000,41.0000000000,70.7317073171,False,False,0.5331477583,UNIVERSAL_PATH_RISK_V1,29.0000000000,41.0000000000,70.7317073171,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0378378238,0.0939845674,0.0341974549,0.0074596421,0.0386781301,0.0309873336,0.0186810430,0.0314903756,0.0200965372,0.1654118516,-0.0234601606,112.0000000000,7.0000000000,0.0477165176,0.0784673597
PATH_RISK_V1_2026-08-12|2026-08-12|INDA,2026-08-12T15:52:35.213003+00:00,2026-08-12,INDA,EXUS_COUNTRY,ACWX,India,36.4634146341,19.5121951220,WEAKENING,WEAKENING,False,True,0.5197360289,24.0000000000,41.0000000000,58.5365853659,False,False,0.5197360289,UNIVERSAL_PATH_RISK_V1,24.0000000000,41.0000000000,58.5365853659,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0075539344,0.0002160750,-0.1336690967,-0.0150369446,-0.0225960759,-0.0076745328,-0.0372656652,-0.0060089975,-0.0168566052,0.0310062288,-0.1267422521,48.0000000000,122.0000000000,0.0435040289,0.0794831121
PATH_RISK_V1_2026-08-12|2026-08-12|KSA,2026-08-12T15:52:35.213003+00:00,2026-08-12,KSA,EXUS_COUNTRY,ACWX,Saudi Arabia,39.0853658537,26.8292682927,NEUTRAL,NEUTRAL,False,True,0.5177209256,22.0000000000,41.0000000000,53.6585365854,False,False,0.5177209256,UNIVERSAL_PATH_RISK_V1,22.0000000000,41.0000000000,53.6585365854,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0088670535,-0.0582339396,-0.0888126862,-0.0133145774,-0.0319747296,-0.0189119569,-0.0307259543,-0.0174442133,-0.0187990875,0.0006020610,-0.1650115289,3.0000000000,93.0000000000,0.0387140507,0.0952404912
PATH_RISK_V1_2026-08-12|2026-08-12|MCHI,2026-08-12T15:52:35.213003+00:00,2026-08-12,MCHI,EXUS_COUNTRY,ACWX,China broad,37.0731707317,21.9512195122,WEAKENING,NEUTRAL,False,True,0.5669780769,38.0000000000,41.0000000000,92.6829268293,False,False,0.5669780769,UNIVERSAL_PATH_RISK_V1,38.0000000000,41.0000000000,92.6829268293,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0002281631,-0.0951142575,-0.1676980685,-0.0220120358,-0.0331258598,-0.0113639680,-0.0462855121,-0.0059048298,-0.0203304127,0.0566781200,-0.1675930473,30.0000000000,104.0000000000,0.0657519132,0.1089454106
PATH_RISK_V1_2026-08-12|2026-08-12|QAT,2026-08-12T15:52:35.213003+00:00,2026-08-12,QAT,EXUS_COUNTRY,ACWX,Qatar,24.0243902439,4.8780487805,ROTATION_OUT,NEUTRAL,False,True,0.5078456749,13.0000000000,41.0000000000,31.7073170732,False,False,0.5078456749,UNIVERSAL_PATH_RISK_V1,13.0000000000,41.0000000000,31.7073170732,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0383298779,-0.0740487905,-0.1510148182,-0.0227649348,-0.0488746842,-0.0267179826,-0.0371079716,-0.0241671559,-0.0236086187,0.0000000000,-0.1538011104,0.0000000000,99.0000000000,0.0410468067,0.1001598472
PATH_RISK_V1_2026-08-12|2026-08-12|THD,2026-08-12T15:52:35.213003+00:00,2026-08-12,THD,EXUS_COUNTRY,ACWX,Thailand,65.7317073171,68.2926829268,NEUTRAL,NEUTRAL,False,True,0.5123637315,15.0000000000,41.0000000000,36.5853658537,False,False,0.5123637315,UNIVERSAL_PATH_RISK_V1,15.0000000000,41.0000000000,36.5853658537,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0231096635,0.0178312761,0.0230604312,-0.0134787411,-0.0111417554,0.0023689157,0.0079776489,0.0074699496,0.0067649975,0.0283123605,-0.0556344060,33.0000000000,92.0000000000,0.0485442293,0.0728599210
PATH_RISK_V1_2026-08-12|2026-08-12|TUR,2026-08-12T15:52:35.213003+00:00,2026-08-12,TUR,EXUS_COUNTRY,ACWX,Turkey,50.2439024390,46.3414634146,NEUTRAL,WEAKENING,False,True,0.5634510833,37.0000000000,41.0000000000,90.2439024390,False,False,0.5634510833,UNIVERSAL_PATH_RISK_V1,37.0000000000,41.0000000000,90.2439024390,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0141506524,-0.1166144422,-0.0941598589,-0.0078942896,-0.0307567816,-0.0230444112,-0.0180363605,-0.0175215881,-0.0135547133,0.0405296535,-0.1379731941,56.0000000000,74.0000000000,0.0686648292,0.1685984676
PATH_RISK_V1_2026-08-12|2026-08-12|UAE,2026-08-12T15:52:35.213003+00:00,2026-08-12,UAE,EXUS_COUNTRY,ACWX,United Arab Emirates,54.5121951220,53.6585365854,NEUTRAL,NEUTRAL,False,True,0.5246135514,27.0000000000,41.0000000000,65.8536585366,False,False,0.5246135514,UNIVERSAL_PATH_RISK_V1,27.0000000000,41.0000000000,65.8536585366,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0139505613,0.0161834927,-0.1364393115,-0.0085024895,-0.0100586551,-0.0015695104,-0.0192249843,-0.0015624921,-0.0082111763,0.0675365482,-0.1470493385,48.0000000000,121.0000000000,0.0461082529,0.1167583933
PATH_RISK_V1_2026-08-12|2026-08-12|VNM,2026-08-12T15:52:35.213003+00:00,2026-08-12,VNM,EXUS_COUNTRY,ACWX,Vietnam,30.3658536585,12.1951219512,NEUTRAL,ROTATION_OUT,False,True,0.5598170115,36.0000000000,41.0000000000,87.8048780488,False,False,0.5598170115,UNIVERSAL_PATH_RISK_V1,36.0000000000,41.0000000000,87.8048780488,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0242990205,-0.1279378658,-0.0820204032,0.0006909203,-0.0345518140,-0.0352184012,-0.0346879101,-0.0397736457,-0.0295415711,0.0450095591,-0.1421421216,12.0000000000,77.0000000000,0.0762831387,0.1174418649
PATH_RISK_V1_2026-08-12|2026-08-12|AAXJ,2026-08-12T15:52:35.213003+00:00,2026-08-12,AAXJ,EXUS_REGION,ACWX,Asia ex-Japan,39.3750000000,25.0000000000,WEAKENING,WEAKENING,False,True,0.5213726620,6.0000000000,8.0000000000,75.0000000000,False,False,0.5213726620,UNIVERSAL_PATH_RISK_V1,6.0000000000,8.0000000000,75.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0209040466,-0.0325898592,0.0498658106,-0.0002343677,-0.0132073551,-0.0129760285,0.0081454038,-0.0158844225,-0.0033191343,0.0565768780,-0.0752067787,90.0000000000,36.0000000000,0.0405238132,0.0906240607
PATH_RISK_V1_2026-08-12|2026-08-12|AFK,2026-08-12T15:52:35.213003+00:00,2026-08-12,AFK,EXUS_REGION,ACWX,Africa,61.2500000000,62.5000000000,EMERGING,EMERGING,False,True,0.4984891935,4.0000000000,8.0000000000,50.0000000000,False,False,0.4984891935,UNIVERSAL_PATH_RISK_V1,4.0000000000,8.0000000000,50.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0605368594,-0.0554726975,-0.0799734742,0.0323103598,0.0260611848,-0.0060535816,-0.0209557556,-0.0110660580,-0.0135010892,0.0820252683,-0.1198157440,30.0000000000,114.0000000000,0.0485827597,0.0933576512
PATH_RISK_V1_2026-08-12|2026-08-12|ASEA,2026-08-12T15:52:35.213003+00:00,2026-08-12,ASEA,EXUS_REGION,ACWX,Southeast Asia,65.0000000000,75.0000000000,WEAKENING,WEAKENING,False,True,0.5297933258,8.0000000000,8.0000000000,100.0000000000,False,False,0.5297933258,UNIVERSAL_PATH_RISK_V1,8.0000000000,8.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0085317887,0.0541247714,0.0160436364,-0.0061242519,0.0126930454,0.0189332493,0.0065944259,0.0271481927,0.0141643876,0.0755172538,-0.0419884014,50.0000000000,10.0000000000,0.0455679341,0.0805745295
PATH_RISK_V1_2026-08-12|2026-08-12|EPP,2026-08-12T15:52:35.213003+00:00,2026-08-12,EPP,EXUS_REGION,ACWX,Pacific ex-Japan,72.5000000000,87.5000000000,NEUTRAL,PERSISTENT_LEADER,True,True,0.5041022286,5.0000000000,8.0000000000,62.5000000000,False,False,0.5041022286,UNIVERSAL_PATH_RISK_V1,5.0000000000,8.0000000000,62.5000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0114994119,-0.0071745231,-0.0110384685,-0.0057213257,0.0032673764,0.0090404254,-0.0074215757,0.0140322291,0.0027033545,0.0626040585,-0.0535175253,36.0000000000,99.0000000000,0.0368096084,0.0649560095
PATH_RISK_V1_2026-08-12|2026-08-12|FEZ,2026-08-12T15:52:35.213003+00:00,2026-08-12,FEZ,EXUS_REGION,ACWX,Eurozone blue chips,87.5000000000,100.0000000000,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.4835660250,1.0000000000,8.0000000000,12.5000000000,True,True,0.4835660250,UNIVERSAL_PATH_RISK_V1,1.0000000000,8.0000000000,12.5000000000,True,True,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0239911689,0.0526906998,-0.0009157956,0.0042853876,0.0166500686,0.0123119196,-0.0013843200,0.0124544306,0.0042882282,0.0574701880,-0.0066573550,62.0000000000,7.0000000000,0.0211815409,0.0458688907
PATH_RISK_V1_2026-08-12|2026-08-12|ILF,2026-08-12T15:52:35.213003+00:00,2026-08-12,ILF,EXUS_REGION,ACWX,Latin America large caps,31.2500000000,12.5000000000,WEAKENING,WEAKENING,False,True,0.5261399077,7.0000000000,8.0000000000,87.5000000000,False,False,0.5261399077,UNIVERSAL_PATH_RISK_V1,7.0000000000,8.0000000000,87.5000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0619511573,-0.0992768007,-0.1295818534,-0.0472515757,-0.0594149222,-0.0127665879,-0.0101241670,-0.0042966853,-0.0051512723,0.0000000000,-0.1707126226,0.0000000000,84.0000000000,0.0464358555,0.0810754349
PATH_RISK_V1_2026-08-12|2026-08-12|VGK,2026-08-12T15:52:35.213003+00:00,2026-08-12,VGK,EXUS_REGION,ACWX,Developed Europe,59.3750000000,37.5000000000,NEUTRAL,WEAKENING,False,True,0.4887207000,2.0000000000,8.0000000000,25.0000000000,False,False,0.4887207000,UNIVERSAL_PATH_RISK_V1,2.0000000000,8.0000000000,25.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0110158298,0.0209227430,-0.0190722414,-0.0039717905,0.0029667313,0.0069661901,-0.0037804622,0.0089948395,0.0021335707,0.0416064877,-0.0218253297,36.0000000000,10.0000000000,0.0255509697,0.0539447981
PATH_RISK_V1_2026-08-12|2026-08-12|VPL,2026-08-12T15:52:35.213003+00:00,2026-08-12,VPL,EXUS_REGION,ACWX,Developed Pacific incl. Japan,61.2500000000,50.0000000000,NEUTRAL,NEUTRAL,False,True,0.4914642200,3.0000000000,8.0000000000,37.5000000000,False,False,0.4914642200,UNIVERSAL_PATH_RISK_V1,3.0000000000,8.0000000000,37.5000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0051869323,-0.0180166077,0.0305988770,0.0120245503,0.0040743650,-0.0078557238,0.0084233230,-0.0116737258,-0.0016646418,0.0386785240,-0.0459452667,10.0000000000,37.0000000000,0.0407567036,0.0732401145
PATH_RISK_V1_2026-08-12|2026-08-12|EXI,2026-08-12T15:52:35.213003+00:00,2026-08-12,EXI,GLOBAL_SECTOR,ACWI,Global Industrials,57.0000000000,50.0000000000,NEUTRAL,NEUTRAL,False,True,0.4547909344,1.0000000000,10.0000000000,10.0000000000,True,False,0.4547909344,UNIVERSAL_PATH_RISK_V1,1.0000000000,10.0000000000,10.0000000000,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0226384456,0.0073962389,-0.0446005093,0.0075550041,0.0088134287,0.0012489885,-0.0033420420,0.0004403178,-0.0013492942,0.0515364729,-0.0610023445,50.0000000000,113.0000000000,0.0241269221,0.0479056475
PATH_RISK_V1_2026-08-12|2026-08-12|IXC,2026-08-12T15:52:35.213003+00:00,2026-08-12,IXC,GLOBAL_SECTOR,ACWI,Global Energy,71.5000000000,80.0000000000,NEUTRAL,EMERGING,True,True,0.5812347967,10.0000000000,10.0000000000,100.0000000000,False,False,0.5812347967,UNIVERSAL_PATH_RISK_V1,10.0000000000,10.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0300210825,-0.0166709261,0.0400359186,0.0086250997,0.0096121566,0.0009786162,0.0030948907,0.0098335665,0.0054928951,0.1122677684,-0.1948431978,27.0000000000,94.0000000000,0.0880649386,0.1570067103
PATH_RISK_V1_2026-08-12|2026-08-12|IXG,2026-08-12T15:52:35.213003+00:00,2026-08-12,IXG,GLOBAL_SECTOR,ACWI,Global Financials,77.5000000000,90.0000000000,WEAKENING,PERSISTENT_LEADER,True,True,0.4966394083,3.0000000000,10.0000000000,30.0000000000,False,False,0.4966394083,UNIVERSAL_PATH_RISK_V1,3.0000000000,10.0000000000,30.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0008864434,0.0693810340,0.0012490258,-0.0072470532,0.0122721874,0.0196617302,0.0061937041,0.0256982408,0.0132540738,0.1015009880,-0.0366190612,48.0000000000,11.0000000000,0.0287031883,0.0682728996
PATH_RISK_V1_2026-08-12|2026-08-12|IXJ,2026-08-12T15:52:35.213003+00:00,2026-08-12,IXJ,GLOBAL_SECTOR,ACWI,Global Health Care,86.5000000000,100.0000000000,ACCELERATING,ACCELERATING,True,True,0.5333770183,6.0000000000,10.0000000000,60.0000000000,False,False,0.5333770183,UNIVERSAL_PATH_RISK_V1,6.0000000000,10.0000000000,60.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0263623555,0.0683567183,-0.0528706967,0.0014899996,0.0107222048,0.0092184697,-0.0093299626,0.0120512243,0.0012460483,0.1141253470,-0.0762303255,49.0000000000,122.0000000000,0.0653323674,0.1206029557
PATH_RISK_V1_2026-08-12|2026-08-12|IXN,2026-08-12T15:52:35.213003+00:00,2026-08-12,IXN,GLOBAL_SECTOR,ACWI,Global Technology,70.0000000000,70.0000000000,NEUTRAL,WEAKENING,False,True,0.5653695317,9.0000000000,10.0000000000,90.0000000000,False,False,0.5653695317,UNIVERSAL_PATH_RISK_V1,9.0000000000,10.0000000000,90.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0054729134,0.0306453588,0.2014450896,0.0142420661,0.0201046475,0.0057802586,0.0326921932,-0.0001287958,0.0129234738,0.2271303568,-0.0644751016,93.0000000000,49.0000000000,0.0672936075,0.1278473255
PATH_RISK_V1_2026-08-12|2026-08-12|IXP,2026-08-12T15:52:35.213003+00:00,2026-08-12,IXP,GLOBAL_SECTOR,ACWI,Global Communication Services,14.5000000000,10.0000000000,ROTATION_OUT,ROTATION_OUT,False,True,0.5393967918,7.0000000000,10.0000000000,70.0000000000,False,False,0.5393967918,UNIVERSAL_PATH_RISK_V1,7.0000000000,10.0000000000,70.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0477278665,-0.0994105635,-0.1415267471,-0.0267323433,-0.0513397816,-0.0252833207,-0.0313786067,-0.0219824589,-0.0206757872,0.0000000000,-0.1558407641,0.0000000000,105.0000000000,0.0654992007,0.0886710137
PATH_RISK_V1_2026-08-12|2026-08-12|JXI,2026-08-12T15:52:35.213003+00:00,2026-08-12,JXI,GLOBAL_SECTOR,ACWI,Global Utilities,29.5000000000,20.0000000000,WEAKENING,WEAKENING,False,True,0.5150828144,5.0000000000,10.0000000000,50.0000000000,False,False,0.5150828144,UNIVERSAL_PATH_RISK_V1,5.0000000000,10.0000000000,50.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0593681896,-0.0684900599,-0.0922903053,-0.0306536740,-0.0527934329,-0.0228398854,-0.0183381473,-0.0153984876,-0.0125385175,0.0074337664,-0.1913507555,2.0000000000,93.0000000000,0.0462814091,0.0952260605
PATH_RISK_V1_2026-08-12|2026-08-12|KXI,2026-08-12T15:52:35.213003+00:00,2026-08-12,KXI,GLOBAL_SECTOR,ACWI,Global Consumer Staples,56.5000000000,40.0000000000,NEUTRAL,WEAKENING,False,True,0.5558719958,8.0000000000,10.0000000000,80.0000000000,False,False,0.5558719958,UNIVERSAL_PATH_RISK_V1,8.0000000000,10.0000000000,80.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0145947596,-0.0369443046,-0.1170951792,-0.0237194012,-0.0331715527,-0.0096817980,-0.0177805415,-0.0045730699,-0.0084321153,0.0266712930,-0.1478689795,49.0000000000,123.0000000000,0.0666215268,0.1243233552
PATH_RISK_V1_2026-08-12|2026-08-12|MXI,2026-08-12T15:52:35.213003+00:00,2026-08-12,MXI,GLOBAL_SECTOR,ACWI,Global Materials,67.5000000000,60.0000000000,EMERGING,EMERGING,False,True,0.4854678601,2.0000000000,10.0000000000,20.0000000000,True,False,0.4854678601,UNIVERSAL_PATH_RISK_V1,2.0000000000,10.0000000000,20.0000000000,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0345196461,-0.0488403286,-0.0790628171,0.0150688488,0.0056690083,-0.0092602985,-0.0109081076,-0.0122834643,-0.0098510136,0.0506264467,-0.1119098069,25.0000000000,114.0000000000,0.0457853343,0.0793186676
PATH_RISK_V1_2026-08-12|2026-08-12|RXI,2026-08-12T15:52:35.213003+00:00,2026-08-12,RXI,GLOBAL_SECTOR,ACWI,Global Consumer Discretionary,47.0000000000,30.0000000000,NEUTRAL,NEUTRAL,False,True,0.5093631928,4.0000000000,10.0000000000,40.0000000000,False,False,0.5093631928,UNIVERSAL_PATH_RISK_V1,4.0000000000,10.0000000000,40.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0127219690,-0.0163978646,-0.1089677906,-0.0050199395,-0.0106033996,-0.0056116302,-0.0266578577,-0.0059589971,-0.0130737567,0.0333777914,-0.1069986451,14.0000000000,124.0000000000,0.0494708653,0.0715496569
PATH_RISK_V1_2026-08-12|2026-08-12|CIBR,2026-08-12T15:52:35.213003+00:00,2026-08-12,CIBR,US_INDUSTRY_THEME,SPY,Cybersecurity,85.0000000000,92.5925925926,NEUTRAL,WEAKENING,True,True,0.5440714329,15.0000000000,27.0000000000,55.5555555556,False,False,0.4685009314,US_INDUSTRY_THEME_SPECIALIZED_V1,6.0000000000,27.0000000000,22.2222222222,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0324201791,0.2808809603,0.3045296311,0.0438172466,0.1003790657,0.0541874733,0.0456465120,0.0510846959,0.0399001019,0.4526780680,-0.0004080112,85.0000000000,2.0000000000,0.0597814649,0.1360806564
PATH_RISK_V1_2026-08-12|2026-08-12|FDN,2026-08-12T15:52:35.213003+00:00,2026-08-12,FDN,US_INDUSTRY_THEME,SPY,Internet,56.1111111111,51.8518518519,NEUTRAL,NEUTRAL,False,True,0.5493962565,18.0000000000,27.0000000000,66.6666666667,False,False,0.5687883916,US_INDUSTRY_THEME_SPECIALIZED_V1,23.0000000000,27.0000000000,85.1851851852,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0278610256,0.0545435357,0.0445350086,0.0220786457,0.0304519422,0.0081924189,-0.0106980175,0.0042033192,-0.0031314071,0.1083142304,-0.0168204132,118.0000000000,50.0000000000,0.0549919276,0.0831670789
PATH_RISK_V1_2026-08-12|2026-08-12|IGV,2026-08-12T15:52:35.213003+00:00,2026-08-12,IGV,US_INDUSTRY_THEME,SPY,Software,85.6481481481,96.2962962963,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.6180029898,25.0000000000,27.0000000000,92.5925925926,False,False,0.6018921183,US_INDUSTRY_THEME_SPECIALIZED_V1,25.0000000000,27.0000000000,92.5925925926,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0687360805,0.0958732109,0.0730452881,0.0361321874,0.0557506196,0.0189342947,-0.0232691614,0.0115936823,-0.0057447669,0.2082244044,-0.0648255997,85.0000000000,50.0000000000,0.0777144663,0.1550736762
PATH_RISK_V1_2026-08-12|2026-08-12|IHF,2026-08-12T15:52:35.213003+00:00,2026-08-12,IHF,US_INDUSTRY_THEME,SPY,Health Care Providers,42.5925925926,25.9259259259,WEAKENING,WEAKENING,False,True,0.5852897153,22.0000000000,27.0000000000,81.4814814815,False,False,0.5803954304,US_INDUSTRY_THEME_SPECIALIZED_V1,24.0000000000,27.0000000000,88.8888888889,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0313626602,0.0537015450,0.1394118624,-0.0160341104,0.0056689684,0.0220567391,0.0204426679,0.0275578180,0.0204606514,0.1528096442,-0.0634002865,82.0000000000,11.0000000000,0.0554268196,0.1114264588
PATH_RISK_V1_2026-08-12|2026-08-12|IHI,2026-08-12T15:52:35.213003+00:00,2026-08-12,IHI,US_INDUSTRY_THEME,SPY,Medical Devices,80.1851851852,88.8888888889,EMERGING,EMERGING,True,True,0.5704065406,20.0000000000,27.0000000000,74.0740740741,False,False,0.5034914821,US_INDUSTRY_THEME_SPECIALIZED_V1,12.0000000000,27.0000000000,44.4444444444,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.1030429203,0.0934187834,-0.1470477061,0.0294492011,0.0300548382,0.0005883118,-0.0516617265,-0.0016385080,-0.0214092238,0.1370096127,-0.1795989703,49.0000000000,114.0000000000,0.0901008059,0.1480156999
PATH_RISK_V1_2026-08-12|2026-08-12|ITA,2026-08-12T15:52:35.213003+00:00,2026-08-12,ITA,US_INDUSTRY_THEME,SPY,Aerospace & Defense,62.5925925926,66.6666666667,EMERGING,EMERGING,False,True,0.5366039644,11.0000000000,27.0000000000,40.7407407407,False,False,0.4743533008,US_INDUSTRY_THEME_SPECIALIZED_V1,8.0000000000,27.0000000000,29.6296296296,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0374429496,0.0612705258,-0.0403121394,0.0058410224,0.0135881391,0.0077021284,-0.0019228850,0.0040604604,0.0003276800,0.1024097048,-0.1142441017,60.0000000000,113.0000000000,0.0603720537,0.1097559528
PATH_RISK_V1_2026-08-12|2026-08-12|IYG,2026-08-12T15:52:35.213003+00:00,2026-08-12,IYG,US_INDUSTRY_THEME,SPY,Financial Services,65.1851851852,70.3703703704,WEAKENING,NEUTRAL,False,True,0.4842981420,2.0000000000,27.0000000000,7.4074074074,True,False,0.5442581443,US_INDUSTRY_THEME_SPECIALIZED_V1,22.0000000000,27.0000000000,81.4814814815,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0036711951,0.0699000365,-0.0385915223,-0.0011157984,0.0127084133,0.0138396540,-0.0037077170,0.0185302659,0.0062570600,0.1080562089,-0.0283320534,48.0000000000,11.0000000000,0.0267891982,0.0766269381
PATH_RISK_V1_2026-08-12|2026-08-12|IYT,2026-08-12T15:52:35.213003+00:00,2026-08-12,IYT,US_INDUSTRY_THEME,SPY,Transportation,34.4444444444,22.2222222222,WEAKENING,WEAKENING,False,True,0.5127355191,7.0000000000,27.0000000000,25.9259259259,False,False,0.5421946559,US_INDUSTRY_THEME_SPECIALIZED_V1,19.0000000000,27.0000000000,70.3703703704,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0357443022,0.0426231415,-0.0527864657,-0.0205010332,-0.0216709295,-0.0011943823,0.0070211562,0.0045223871,0.0055327851,0.0552258507,-0.0636880691,62.0000000000,18.0000000000,0.0508669674,0.0912198030
PATH_RISK_V1_2026-08-12|2026-08-12|IYZ,2026-08-12T15:52:35.213003+00:00,2026-08-12,IYZ,US_INDUSTRY_THEME,SPY,Telecommunications,78.5185185185,85.1851851852,EMERGING,EMERGING,True,True,0.4805106380,1.0000000000,27.0000000000,3.7037037037,True,True,0.3977861577,US_INDUSTRY_THEME_SPECIALIZED_V1,2.0000000000,27.0000000000,7.4074074074,True,True,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0438755302,0.0207409065,0.0290353861,0.0341331669,0.0255817354,-0.0082691783,0.0059196638,-0.0150018400,-0.0047295546,0.0819133224,-0.0723215323,19.0000000000,94.0000000000,0.0483878762,0.1010743834
